"s","beta.hat","CI.lower.pointwise","CI.upper.pointwise","CI.lower.joint","CI.upper.joint"
71,-0.191453379033338,-0.60885091136592,0.225944153299244,-0.810043340569003,0.427136582502327
72,-0.202894926581998,-0.620272096960715,0.21448224379672,-0.821454711369402,0.415664858205407
73,-0.202208669085129,-0.618646393313257,0.214229055142999,-0.819376179330539,0.414958841160281
74,-0.198106770889939,-0.612962291769865,0.216748749989986,-0.812929429926391,0.416715888146513
75,-0.199650686107382,-0.612560226966986,0.213258854752222,-0.811589370964129,0.412287998749364
76,-0.212499029897717,-0.623432676271878,0.198434616476443,-0.821509406848764,0.39651134705333
77,-0.237519848280747,-0.646912999998012,0.171873303436517,-0.844247186984707,0.369207490423212
78,-0.270881856256037,-0.679715492686529,0.137951780174455,-0.876779984164741,0.335016271652668
79,-0.305933160492814,-0.715641503816668,0.103775182831041,-0.913127618306719,0.301261297321092
80,-0.337124034750701,-0.74936108249288,0.0751130129914793,-0.948066073821557,0.273818004320156
81,-0.362865939089034,-0.779258896370958,0.0535270181928904,-0.979967103988856,0.254235225810788
82,-0.384037964721136,-0.805990822337309,0.0379148928950376,-1.00937899274302,0.241303063300744
83,-0.400500604709031,-0.829007498896007,0.0280062894779459,-1.03555482199578,0.23455361257772
84,-0.410909924763357,-0.846352000097537,0.0245321505708227,-1.05624219380359,0.234422344276879
85,-0.415725384144828,-0.857728995802984,0.0262782275133275,-1.07078195720665,0.239331188916997
86,-0.418010278938943,-0.865480561920644,0.0294600040427576,-1.08116854820597,0.245147990328085
87,-0.420297460375211,-0.871640343446521,0.031045422696099,-1.08919498623795,0.248600065487531
88,-0.422252894761212,-0.875666722438033,0.031160932915609,-1.09421959436034,0.249713804837911
89,-0.422391418401346,-0.876092526388764,0.0313096895860718,-1.09478387211379,0.250001035311102
90,-0.420687717652542,-0.873039618313562,0.0316641830084778,-1.09108062406658,0.249705188761492
91,-0.418362695800258,-0.86797324923534,0.0312478576348239,-1.08469288084272,0.247967489242204
92,-0.416275902306171,-0.862107159733917,0.0295553551215753,-1.07700510892707,0.244453304314725
93,-0.414814995727439,-0.856264495270798,0.026634503815919,-1.06905036558314,0.239420374128264
94,-0.414506537647048,-0.851393467403713,0.0223803921096175,-1.06198010454459,0.232967029250498
95,-0.41546623113334,-0.847923961608445,0.0169914993417648,-1.05637565234008,0.225443190073399
96,-0.416911397571447,-0.845257192142491,0.0114343969995959,-1.05172686259566,0.217904067452762
97,-0.418468738091545,-0.843110651602624,0.00617317541953377,-1.04779499087817,0.210857514695084
98,-0.4214385976347,-0.842817341223074,-5.9854046326191e-05,-1.04592877928864,0.203051584019237
99,-0.42745458375553,-0.845989247386647,-0.00891992012441351,-1.04772979245184,0.192820624940775
100,-0.436143428369912,-0.852176840340623,-0.0201100163992017,-1.05271174124497,0.180424884505148
101,-0.445273552750329,-0.859039911560001,-0.0315071939406573,-1.05848205580608,0.167934950305422
102,-0.453030200334602,-0.86465446406342,-0.041405936605785,-1.0630640834872,0.157003682817992
103,-0.459021788371529,-0.868533210227451,-0.049510366515607,-1.06592440535304,0.147880828609986
104,-0.463239892649709,-0.87058310516382,-0.0558966801355985,-1.06692918796673,0.140449402667307
105,-0.465410090491321,-0.870464285634977,-0.0603558953476662,-1.06570702467187,0.134886843689223
106,-0.465643638189425,-0.868274845863165,-0.0630124305156847,-1.06234966535756,0.131062388978708
107,-0.464581830583924,-0.86472688964936,-0.0644367715184877,-1.05760334490075,0.128439683732904
108,-0.462424710665517,-0.860158738180238,-0.0646906831507966,-1.0518730368375,0.127023615506465
109,-0.458705688748226,-0.854238955766872,-0.0631724217295795,-1.04489245191334,0.127481074416884
110,-0.453491761087545,-0.847101353858201,-0.0598821683168895,-1.03682760759193,0.129844085416841
111,-0.447935834797022,-0.839896208978825,-0.0559754606152181,-1.02882751241104,0.132955842817001
112,-0.442907251959743,-0.833465796502995,-0.0523487074164907,-1.0217213951491,0.135906891229615
113,-0.437630398697097,-0.827008096301395,-0.0482527010927995,-1.01469450743257,0.139433710038379
114,-0.430534878759296,-0.818911694433045,-0.0421580630855461,-1.00611566412326,0.14504590660467
115,-0.421428771640533,-0.808916547196896,-0.0339409960841696,-0.995691985027146,0.15283444174608
116,-0.41232639729093,-0.798964735270561,-0.0256880593112986,-0.985330730312388,0.160677935730528
117,-0.405936055486869,-0.791722048362135,-0.0201500626116026,-0.977677199139722,0.165805088165985
118,-0.403307647562502,-0.788228555827683,-0.0183867392973203,-0.973766721691161,0.167151426566158
119,-0.402842378912898,-0.7868796838802,-0.0188050739455962,-0.971991938519529,0.166307180693734
120,-0.401681911195505,-0.784792465388437,-0.0185713570025721,-0.969458011015092,0.166094188624083
121,-0.398313794741077,-0.780419149870481,-0.0162084396116736,-0.964600173127552,0.167972583645398
122,-0.393665003637223,-0.774665223575159,-0.0126647836992867,-0.958313553616421,0.170983546341975
123,-0.389260091564685,-0.769056722604827,-0.00946346052454344,-0.952124903135488,0.173604720006117
124,-0.384659763680651,-0.763164284766146,-0.00615524259515593,-0.945609647190718,0.176290119829417
125,-0.377687438141954,-0.754812330272564,-0.000562546011343645,-0.936592689003222,0.181217812719314
126,-0.367318715306921,-0.742967459988588,0.0083300293747457,-0.924036291534466,0.189398860920624
127,-0.355302744627161,-0.729371009994919,0.0187655207405976,-0.909678024692735,0.199072535438413
128,-0.344384443417902,-0.716770699861501,0.028001813025698,-0.896266958780523,0.20749807194472
129,-0.335824179473601,-0.706445587530319,0.0347972285831177,-0.885091160696248,0.213442801749046
130,-0.329376344763353,-0.698192425235702,0.0394397357089951,-0.875967801014078,0.217215111487371
131,-0.324640545329917,-0.691683335257326,0.0424022445974909,-0.868603956024512,0.219322865364678
132,-0.320944496497852,-0.686336420814022,0.0444474278183171,-0.862461297388,0.220572304392296
133,-0.316297986765376,-0.680232504815243,0.0476365312844915,-0.855654887760632,0.22305891422988
134,-0.308243851546403,-0.670928687086332,0.0544409839935268,-0.845748702647079,0.229260999554273
135,-0.296394089527658,-0.657990501230232,0.0652023221749155,-0.832285878720848,0.239497699665532
136,-0.283199599659826,-0.643791971284813,0.0773927719651603,-0.817603385056003,0.25120418573635
137,-0.27171790438039,-0.631313850827933,0.0878780420671529,-0.804644971385963,0.261209162625183
138,-0.263320449441124,-0.621857523664157,0.0952166247819078,-0.794678250512204,0.268037351629955
139,-0.257804024661432,-0.615152608765252,0.0995445594423872,-0.787400463960628,0.271792414637763
140,-0.254549790815627,-0.610526056449961,0.101426474818708,-0.782112431724808,0.273012850093555
141,-0.252601120133877,-0.607001105081394,0.101798864813641,-0.777827687315027,0.272625447047274
142,-0.250278378165877,-0.602917405713173,0.10236064938142,-0.772895177712846,0.272338421381093
143,-0.245847684600666,-0.59657614450628,0.104880775304948,-0.76563299169157,0.273937622490239
144,-0.23858097467184,-0.587269687231167,0.110107737887486,-0.755343342874172,0.278181393530491
145,-0.228768332775846,-0.575290957066459,0.117754291514766,-0.74232052277866,0.284783857226968
146,-0.217230556794233,-0.561476064060317,0.127014950471851,-0.727408022167642,0.292946908579177
147,-0.205515758271505,-0.547431816432966,0.136400299889957,-0.712240942017912,0.301209425474903
148,-0.195909770879144,-0.535542826998743,0.143723285240456,-0.699251508304321,0.307431966546034
149,-0.189933154138873,-0.527432356052899,0.147566047775153,-0.690112484772683,0.310246176494937
150,-0.186715971179671,-0.522302158367554,0.148870216008212,-0.684060182738271,0.310628240378928
151,-0.183696544002972,-0.517623205008806,0.150230117002862,-0.678581310649705,0.311188222643761
152,-0.178928418457183,-0.511452602469118,0.153595765554751,-0.671734691288051,0.313877854373684
153,-0.171969948709133,-0.503326962894218,0.159387065475952,-0.663046456789687,0.319106559371421
154,-0.162882217535444,-0.493254867727965,0.167490432657077,-0.652499882098418,0.32673544702753
155,-0.151822419402801,-0.48131601897114,0.177671180165539,-0.640137316580541,0.336492477774939
156,-0.139970381037791,-0.468613885132639,0.188673123057058,-0.627025422836631,0.347084660761049
157,-0.129532598643285,-0.457305516006808,0.198240318720237,-0.61529741668437,0.356232219397799
158,-0.122022203246309,-0.448885135432997,0.204840728940379,-0.606438408389779,0.362394001897161
159,-0.117268358231552,-0.443184841678444,0.20864812521534,-0.600281910881429,0.365745194418325
160,-0.114499875088085,-0.439462873523441,0.210463123347271,-0.596100347374705,0.367100597198535
161,-0.113280640128908,-0.437354494405636,0.210793214147821,-0.593563386247356,0.367002105989541
162,-0.112702658332641,-0.436057339200541,0.210652022535259,-0.591919577710767,0.366514261045485
163,-0.110956976646332,-0.43385730016697,0.211943346874305,-0.58950053101342,0.367586577720755
164,-0.107042843436073,-0.429789738511488,0.215704051639343,-0.58535901434093,0.371273327468784
165,-0.10217822034177,-0.425037761176741,0.220681320493201,-0.580661334102472,0.376304893418933
166,-0.098234609967662,-0.421380632841283,0.224911412905959,-0.577142294789623,0.380673074854299
167,-0.0952888385738462,-0.41874488445164,0.228167207303948,-0.574655982552537,0.384078305404845
168,-0.0919163269536001,-0.415476122119101,0.231643468211901,-0.571437229071524,0.387604575164323
169,-0.0873167747663297,-0.410469141263525,0.235835591730866,-0.566233860942058,0.391600311409398
170,-0.0817247960999116,-0.40365353143268,0.240203939232857,-0.558828440900683,0.39537884870086
171,-0.0752427239185742,-0.394954353351198,0.24446890551405,-0.549060581556622,0.398575133719474
172,-0.0680950718667763,-0.384650413751388,0.248460270017835,-0.53723525979746,0.401045116063907
173,-0.0619310281512394,-0.374677639575264,0.250815583272786,-0.525426615319798,0.401564559017319
174,-0.0588225510092426,-0.367510691991557,0.249865589973072,-0.516303418683889,0.398658316665404
175,-0.0584891041684045,-0.363224041903107,0.246245833566298,-0.510111260050442,0.393133051713633
